Bl	G	R	H	S	V	L	A	B	Color
17	58	1	68	251	58	52	100	149	2
37	92	25	65	186	92	87	94	153	2
15	153	30	57	230	153	141	72	183	2
16	182	30	57	233	182	165	63	191	2
10	223	24	58	244	223	199	51	202	2
8	240	45	55	247	240	213	48	207	2
2	242	50	54	253	242	215	48	208	2
0	238	50	54	255	238	211	49	207	2
0	237	50	54	255	237	211	50	207	2
0	240	49	54	255	240	213	49	208	2
0	238	47	54	255	238	211	49	207	2
0	239	48	54	255	239	212	49	208	2
1	241	49	54	254	241	214	49	208	2
2	242	50	54	253	242	215	48	208	2
4	242	55	54	251	242	215	49	208	2
3	241	55	53	252	241	214	49	208	2
1	241	59	53	254	241	214	50	208	2
1	240	58	53	254	240	213	50	208	2
2	238	58	53	253	238	212	51	207	2
1	238	55	53	254	238	212	50	207	2
0	237	49	54	255	237	211	50	207	2
0	235	41	55	255	235	209	49	207	2
0	237	39	55	255	237	210	49	207	2
0	238	44	54	255	238	211	49	207	2
222	18	0	118	255	222	73	196	33	2
232	20	1	118	254	232	77	198	30	2
242	22	1	117	254	242	81	200	27	2
245	33	4	116	251	245	85	197	28	2
251	41	10	116	245	251	90	196	27	2
238	38	8	116	246	238	85	193	31	2
223	25	0	117	255	223	75	194	34	2
211	20	3	118	251	211	70	193	37	2
169	29	3	115	250	169	58	176	54	2
122	34	0	112	255	122	46	156	76	2
76	43	1	103	252	76	43	129	104	2
64	46	1	99	251	64	44	121	113	2
19	57	1	70	251	57	51	101	147	2
35	95	18	67	207	95	89	91	156	2
14	151	20	59	231	151	139	71	182	2
14	186	19	59	236	186	168	61	192	2
8	222	15	59	246	222	198	51	202	2
3	235	32	56	252	235	208	49	206	2
2	240	38	55	253	240	213	48	208	2
0	238	36	55	255	238	211	48	207	2
0	236	33	56	255	236	209	48	207	2
0	236	28	56	255	236	209	48	207	2
0	236	29	56	255	236	209	48	207	2
2	240	34	56	253	240	213	47	208	2
3	242	46	55	252	242	214	48	208	2
3	243	52	54	252	243	215	48	208	2
3	242	54	54	252	242	215	49	208	2
1	240	53	53	254	240	213	49	208	2
0	240	52	54	255	240	213	49	208	2
0	240	51	54	255	240	213	49	208	2
0	237	47	54	255	237	210	49	207	2
0	236	42	55	255	236	210	49	207	2
0	235	38	55	255	235	209	49	207	2
0	235	34	56	255	235	209	49	206	2
0	236	33	56	255	236	209	48	207	2
0	236	37	55	255	236	209	49	207	2
224	11	0	119	255	224	73	198	31	2
228	9	0	119	255	228	74	199	30	2
237	14	1	118	254	237	78	200	27	2
243	31	3	117	252	243	84	197	28	2
249	38	8	116	247	249	88	197	27	2
241	38	4	116	251	241	86	194	30	2
224	27	0	116	255	224	76	193	34	2
210	25	2	117	253	210	71	190	38	2
158	31	2	114	252	158	56	171	59	2
122	35	0	111	255	122	47	155	76	2
69	45	1	101	251	69	44	124	109	2
61	46	0	97	255	61	43	119	114	2
21	57	3	70	242	57	51	102	146	2
29	96	16	65	213	96	90	90	159	2
14	147	19	59	231	147	135	73	181	2
11	190	18	59	240	190	172	60	194	2
8	221	18	59	246	221	197	51	202	2
2	232	28	57	253	232	206	49	206	2
1	240	36	56	254	240	213	48	208	2
0	234	31	56	255	234	208	49	206	2
0	230	26	57	255	230	204	49	205	2
0	232	24	57	255	232	206	49	206	2
0	236	29	56	255	236	209	48	207	2
2	240	34	56	253	240	213	47	208	2
2	241	46	54	253	241	214	48	208	2
1	239	48	54	254	239	212	49	207	2
0	235	47	54	255	235	209	50	207	2
0	236	48	54	255	236	210	50	207	2
0	236	45	54	255	236	210	49	207	2
0	236	44	54	255	236	210	49	207	2
0	235	39	55	255	235	209	49	207	2
0	235	34	56	255	235	209	49	206	2
0	236	30	56	255	236	209	48	207	2
0	237	29	56	255	237	210	48	207	2
1	239	31	56	254	239	212	47	207	2
0	239	32	56	255	239	212	47	207	2
223	11	0	119	255	223	72	197	32	2
233	12	1	119	254	233	76	200	29	2
239	15	2	118	253	239	79	201	27	2
232	21	0	117	255	232	77	197	30	2
239	29	1	116	254	239	82	197	29	2
231	28	1	116	254	231	79	195	31	2
215	20	0	117	255	215	71	194	35	2
208	25	2	117	253	208	70	189	39	2
152	35	2	113	252	152	56	167	63	2
121	35	0	111	255	121	46	156	76	2
63	47	2	98	247	63	45	120	114	2
58	48	2	95	246	58	45	117	117	2
25	59	5	71	233	59	54	102	144	2
24	94	12	64	222	94	87	90	160	2
15	141	18	59	228	141	130	74	179	2
9	193	22	58	243	193	174	59	194	2
14	224	31	58	239	224	200	52	202	2
1	237	28	57	254	237	210	48	207	2
1	240	29	56	254	240	212	47	207	2
0	235	21	57	255	235	208	48	206	2
0	236	26	57	255	236	209	48	207	2
2	240	36	56	253	240	213	48	208	2
2	242	49	54	253	242	214	48	208	2
3	243	56	53	252	243	216	49	209	2
1	237	41	55	254	237	210	49	207	2
0	234	36	55	255	234	208	49	206	2
0	236	34	56	255	236	209	48	207	2
0	238	37	55	255	238	211	48	207	2
0	238	39	55	255	238	211	48	207	2
0	237	36	55	255	237	210	48	207	2
0	235	32	56	255	235	208	48	206	2
0	235	30	56	255	235	208	48	206	2
0	236	29	56	255	236	209	48	207	2
0	237	30	56	255	237	210	48	207	2
1	239	32	56	254	239	212	47	207	2
1	240	36	56	254	240	213	48	208	2
215	14	0	118	255	215	70	195	35	2
229	7	0	119	255	229	74	200	29	2
233	5	0	119	255	233	75	201	28	2
234	10	0	119	255	234	76	200	28	2
237	16	0	118	255	237	78	200	28	2
231	18	0	118	255	231	76	198	30	2
216	15	0	118	255	216	70	195	34	2
213	25	5	117	249	213	72	191	37	2
149	38	2	113	252	149	57	164	66	2
127	34	0	112	255	127	48	158	74	2
64	47	2	98	247	64	45	121	113	2
56	48	2	94	246	56	45	116	119	2
30	57	7	74	224	57	52	105	140	2
21	95	11	64	225	95	88	89	162	2
16	137	19	59	225	137	126	76	177	2
8	197	24	57	245	197	178	59	196	2
21	229	41	57	232	229	204	51	203	2
1	241	35	56	254	241	213	47	208	2
0	238	30	56	255	238	211	47	207	2
0	236	26	57	255	236	209	48	207	2
3	242	35	56	252	242	214	47	208	2
6	246	45	55	249	246	218	47	209	2
3	243	51	54	252	243	215	48	208	2
0	239	52	53	255	239	212	49	208	2
6	244	47	55	249	244	216	47	208	2
2	239	41	55	253	239	212	48	207	2
0	238	34	56	255	238	211	48	207	2
0	237	34	56	255	237	210	48	207	2
0	238	36	55	255	238	211	48	207	2
0	238	34	56	255	238	211	48	207	2
0	236	30	56	255	236	209	48	207	2
0	236	29	56	255	236	209	48	207	2
0	238	30	56	255	238	211	47	207	2
1	239	33	56	254	239	212	48	207	2
1	238	33	56	254	238	211	48	207	2
1	238	38	55	254	238	211	48	207	2
216	14	0	118	255	216	70	195	34	2
232	8	0	119	255	232	75	200	28	2
238	10	2	119	253	238	78	201	27	2
240	15	0	118	255	240	79	201	26	2
241	19	1	118	254	241	80	201	27	2
236	21	1	117	254	236	79	198	29	2
221	21	3	118	252	221	74	195	34	2
219	29	9	117	245	219	76	191	36	2
143	38	1	112	253	143	55	162	68	2
129	35	0	112	255	129	49	158	73	2
65	47	2	99	247	65	45	122	112	2
54	48	2	93	246	54	45	115	120	2
36	57	9	77	215	57	52	107	136	2
19	95	10	63	228	95	88	89	163	2
20	136	25	59	218	136	126	77	177	2
7	199	29	57	246	199	179	58	197	2
25	228	50	56	227	228	204	53	202	2
1	239	45	54	254	239	212	49	208	2
1	237	42	55	254	237	210	49	207	2
1	238	40	55	254	238	211	48	207	2
2	241	51	54	253	241	214	49	208	2
3	241	59	53	252	241	214	50	208	2
2	239	54	53	253	239	212	50	208	2
0	235	49	54	255	235	209	50	207	2
4	242	56	53	251	242	215	49	208	2
3	241	53	54	252	241	214	49	208	2
0	236	40	55	255	236	209	49	207	2
0	234	34	56	255	234	208	49	206	2
1	238	33	56	254	238	211	48	207	2
1	239	34	56	254	239	212	48	207	2
0	236	31	56	255	236	209	48	207	2
0	236	32	56	255	236	209	48	207	2
1	238	34	56	254	238	211	48	207	2
1	239	39	55	254	239	212	48	207	2
1	239	38	55	254	239	212	48	207	2
0	237	37	55	255	237	210	48	207	2
214	9	0	119	255	214	69	196	34	2
231	2	0	120	255	231	74	201	28	2
236	7	0	119	255	236	77	201	27	2
243	18	1	118	254	243	81	201	26	2
243	24	3	117	252	243	82	200	27	2
237	25	0	117	255	237	80	198	29	2
229	26	0	117	255	229	77	195	32	2
227	28	2	117	253	227	78	194	33	2
139	32	0	113	255	139	50	164	67	2
130	33	0	112	255	130	48	160	72	2
72	45	2	102	248	72	44	126	107	2
55	49	3	93	241	55	46	116	120	2
33	56	8	76	219	56	51	107	138	2
13	93	11	61	225	93	86	88	164	2
26	136	37	57	206	136	127	79	175	2
3	201	30	56	251	201	181	58	197	2
18	222	47	56	234	222	199	54	202	2
2	241	47	54	253	241	214	48	208	2
3	242	47	54	252	242	214	48	208	2
1	240	44	55	254	240	213	48	208	2
0	238	49	54	255	238	211	49	207	2
0	236	52	53	255	236	210	50	207	2
0	235	48	54	255	235	209	50	207	2
0	234	47	54	255	234	208	50	206	2
0	237	50	54	255	237	211	50	207	2
1	240	51	54	254	240	213	49	208	2
1	238	42	55	254	238	211	49	207	2
0	235	34	56	255	235	209	49	206	2
0	237	31	56	255	237	210	48	207	2
0	236	31	56	255	236	209	48	207	2
0	233	29	56	255	233	207	49	206	2
0	232	30	56	255	232	206	49	206	2
1	238	36	56	254	238	211	48	207	2
0	239	43	55	255	239	212	48	208	2
1	239	42	55	254	239	212	48	207	2
1	239	39	55	254	239	212	48	207	2
211	9	0	119	255	211	68	195	35	2
233	3	0	120	255	233	75	201	28	2
234	5	0	119	255	234	75	202	27	2
239	14	0	118	255	239	79	201	27	2
237	18	0	118	255	237	78	200	28	2
235	23	0	117	255	235	79	198	29	2
228	25	0	117	255	228	77	195	32	2
225	25	0	117	255	225	76	195	33	2
138	27	0	114	255	138	47	167	66	2
124	31	0	113	255	124	45	159	74	2
74	44	2	103	248	74	43	127	105	2
55	51	6	92	227	55	48	115	121	2
32	55	8	75	218	55	50	106	138	2
9	94	17	57	231	94	87	89	166	2
34	136	50	55	191	136	128	83	172	2
1	197	30	56	254	197	178	59	197	2
9	214	42	55	244	214	192	55	200	2
2	239	45	55	253	239	212	49	208	2
3	242	49	54	252	242	215	48	208	2
0	239	47	54	255	239	212	49	208	2
0	239	46	54	255	239	212	49	208	2
0	235	41	55	255	235	209	49	207	2
0	235	34	56	255	235	209	49	206	2
0	239	38	55	255	239	212	48	208	2
1	240	49	54	254	240	213	49	208	2
0	239	47	54	255	239	212	49	208	2
0	238	44	54	255	238	211	49	207	2
0	238	35	56	255	238	211	48	207	2
0	235	27	57	255	235	208	48	206	2
0	235	18	58	255	235	208	48	206	2
0	234	16	58	255	234	207	48	206	2
0	235	23	57	255	235	208	48	206	2
1	239	30	56	254	239	212	47	207	2
0	238	40	55	255	238	211	48	207	2
0	238	38	55	255	238	211	48	207	2
2	239	36	56	253	239	212	48	207	2
204	13	0	118	255	204	66	192	38	2
231	1	0	120	255	231	74	201	28	2
233	3	0	120	255	233	75	201	28	2
239	7	0	119	255	239	77	202	26	2
237	8	0	119	255	237	77	202	27	2
240	13	2	119	253	240	79	202	26	2
229	25	0	117	255	229	77	195	32	2
225	28	1	116	254	225	77	194	33	2
141	28	0	114	255	141	48	167	65	2
119	32	1	112	253	119	44	157	76	2
73	45	4	102	241	73	45	126	107	2
49	52	6	88	226	52	48	113	125	2
29	53	4	75	236	53	47	105	139	2
5	90	12	58	241	90	83	90	165	2
37	136	51	56	186	136	128	84	171	2
2	197	33	55	252	197	178	59	197	2
4	212	38	55	250	212	190	56	200	2
4	240	43	55	251	240	213	48	208	2
4	243	49	54	251	243	215	48	208	2
0	238	47	54	255	238	211	49	207	2
0	239	43	55	255	239	212	48	208	2
0	235	38	55	255	235	209	49	207	2
0	237	35	56	255	237	210	48	207	2
0	239	39	55	255	239	212	48	208	2
0	239	46	54	255	239	212	49	208	2
0	236	43	55	255	236	210	49	207	2
0	237	43	55	255	237	210	49	207	2
0	238	34	56	255	238	211	48	207	2
0	233	25	57	255	233	207	49	206	2
0	235	14	58	255	235	208	48	206	2
0	236	14	58	255	236	209	47	207	2
0	237	21	57	255	237	210	47	207	2
1	239	28	57	254	239	212	47	207	2
0	235	37	55	255	235	209	49	206	2
0	235	33	56	255	235	209	49	206	2
2	239	33	56	253	239	212	48	207	2
205	15	0	118	255	205	66	192	38	2
232	4	0	120	255	232	74	201	28	2
236	8	1	119	254	236	77	201	27	2
238	8	0	119	255	238	77	202	26	2
234	6	0	119	255	234	76	201	28	2
236	9	0	119	255	236	77	201	27	2
228	27	1	116	254	228	77	195	32	2
222	33	5	116	249	222	77	191	36	2
144	30	0	114	255	144	51	167	65	2
112	33	0	111	255	112	43	153	80	2
72	45	4	102	241	72	45	125	108	2
43	53	6	84	226	53	49	110	130	2
28	52	3	75	240	52	46	106	138	2
0	90	10	57	255	90	83	89	167	2
33	136	46	56	193	136	127	82	173	2
3	195	34	55	251	195	176	60	196	2
4	216	38	55	250	216	193	54	201	2
7	243	41	56	248	243	215	47	208	2
5	244	49	54	250	244	216	48	208	2
0	237	46	54	255	237	210	49	207	2
0	238	32	56	255	238	211	48	207	2
0	237	31	56	255	237	210	48	207	2
0	239	37	55	255	239	212	48	208	2
2	240	37	56	253	240	213	48	208	2
1	238	34	56	254	238	211	48	207	2
2	240	38	55	253	240	213	48	208	2
1	238	38	55	254	238	211	48	207	2
0	237	31	56	255	237	210	48	207	2
0	235	27	57	255	235	208	48	206	2
0	237	20	57	255	237	210	47	207	2
0	235	18	58	255	235	208	48	206	2
1	237	20	58	254	237	210	47	207	2
1	239	28	57	254	239	212	47	207	2
0	236	34	56	255	236	209	48	207	2
0	235	30	56	255	235	208	48	206	2
3	240	33	56	252	240	212	47	207	2
205	19	0	117	255	205	67	191	39	2
239	16	4	118	251	239	79	200	27	2
245	26	7	118	248	245	83	200	26	2
241	27	2	117	253	241	82	198	28	2
237	12	1	119	254	237	78	201	27	2
233	6	0	119	255	233	75	201	28	2
225	21	1	117	254	225	75	196	32	2
217	31	8	117	246	217	75	190	37	2
157	34	2	114	252	157	57	169	61	2
109	33	1	111	253	109	42	151	81	2
76	41	5	105	238	76	41	131	103	2
48	49	9	89	208	49	46	114	125	2
41	52	10	82	206	52	48	109	131	2
5	93	12	58	241	93	86	89	166	2
30	139	40	57	200	139	129	79	175	2
5	190	29	56	248	190	172	61	194	2
6	218	37	56	248	218	195	54	202	2
6	243	41	56	249	243	215	47	208	2
4	242	47	55	251	242	214	48	208	2
0	234	41	55	255	234	208	50	206	2
0	235	29	56	255	235	208	48	206	2
1	241	35	56	254	241	213	47	208	2
0	237	35	56	255	237	210	48	207	2
0	236	34	56	255	236	209	48	207	2
0	236	32	56	255	236	209	48	207	2
0	235	33	56	255	235	209	49	206	2
0	236	35	56	255	236	209	48	207	2
1	240	32	56	254	240	212	47	208	2
0	237	29	56	255	237	210	48	207	2
0	233	17	58	255	233	207	48	206	2
0	235	19	58	255	235	208	48	206	2
1	240	22	57	254	240	212	47	207	2
2	240	29	57	253	240	212	47	207	2
0	237	33	56	255	237	210	48	207	2
0	237	30	56	255	237	210	48	207	2
4	243	35	56	251	243	215	47	208	2
210	21	1	117	254	210	70	192	37	2
243	26	9	118	246	243	83	199	27	2
252	40	15	117	240	252	90	197	27	2
247	37	7	116	248	247	87	196	28	2
242	19	3	118	252	242	81	201	26	2
232	8	0	119	255	232	75	200	28	2
224	20	1	117	254	224	74	196	32	2
210	31	6	116	248	210	73	188	40	2
156	33	2	114	252	156	56	170	61	2
101	32	0	111	255	101	39	148	85	2
76	39	4	105	242	76	39	132	101	2
45	47	9	88	206	47	43	115	125	2
45	54	14	83	189	54	50	112	129	2
10	97	15	58	229	97	90	88	166	2
26	143	36	57	209	143	133	77	177	2
7	188	27	57	246	188	170	61	194	2
5	218	32	56	249	218	195	53	202	2
7	243	41	56	248	243	215	47	208	2
3	242	45	55	252	242	214	48	208	2
0	233	37	55	255	233	207	50	206	2
0	234	30	56	255	234	208	49	206	2
1	240	37	55	254	240	213	48	208	2
1	239	37	55	254	239	212	48	207	2
1	239	37	55	254	239	212	48	207	2
1	236	34	56	254	236	209	48	207	2
0	235	29	56	255	235	208	48	206	2
0	238	30	56	255	238	211	47	207	2
0	239	37	55	255	239	212	48	208	2
0	236	32	56	255	236	209	48	207	2
0	232	19	58	255	232	206	48	206	2
0	235	23	57	255	235	208	48	206	2
1	238	30	56	254	238	211	48	207	2
1	239	34	56	254	239	212	48	207	2
0	237	36	55	255	237	210	48	207	2
1	239	36	56	254	239	212	48	207	2
4	242	39	56	251	242	214	47	208	2
209	18	0	117	255	209	69	192	37	2
234	27	5	117	250	234	80	196	30	2
246	45	8	115	247	246	90	193	30	2
242	44	1	115	254	242	88	192	31	2
240	25	1	117	254	240	81	199	28	2
231	17	0	118	255	231	76	198	30	2
232	21	3	118	252	232	77	198	30	2
210	32	7	116	247	210	73	187	40	2
160	29	2	115	252	160	55	173	58	2
102	28	1	112	253	102	37	152	83	2
85	35	5	109	240	85	38	140	95	2
41	48	6	85	223	48	43	112	128	2
40	55	9	80	213	55	51	108	133	2
14	91	11	61	224	91	84	90	163	2
22	139	25	59	215	139	129	76	177	2
7	184	21	58	245	184	167	62	192	2
4	220	31	56	250	220	196	53	202	2
10	244	43	56	245	244	216	47	208	2
1	240	45	54	254	240	213	48	208	2
0	235	39	55	255	235	209	49	207	2
0	235	32	56	255	235	208	48	206	2
2	241	40	55	253	241	213	48	208	2
3	242	44	55	252	242	214	48	208	2
4	241	41	55	251	241	213	48	208	2
2	238	37	56	253	238	211	48	207	2
0	238	30	56	255	238	211	47	207	2
2	241	32	56	253	241	213	47	208	2
0	239	37	55	255	239	212	48	208	2
0	235	30	56	255	235	208	48	206	2
0	234	21	57	255	234	207	48	206	2
0	236	26	57	255	236	209	48	207	2
0	238	32	56	255	238	211	48	207	2
1	239	37	55	254	239	212	48	207	2
2	239	39	55	253	239	212	48	207	2
0	238	38	55	255	238	211	48	207	2
3	241	41	55	252	241	213	48	208	2
207	13	0	118	255	207	67	193	37	2
233	20	4	118	251	233	78	198	30	2
243	37	4	116	251	243	86	195	29	2
242	39	1	115	254	242	86	194	30	2
241	26	2	117	253	241	82	198	28	2
233	19	0	117	255	233	77	199	29	2
235	25	5	117	250	235	80	197	30	2
205	34	7	116	246	205	72	186	42	2
160	28	2	115	252	160	55	174	58	2
99	33	5	111	242	99	40	147	86	2
86	35	6	109	237	86	38	140	94	2
40	47	5	85	228	47	42	112	128	2
34	56	6	77	228	56	51	105	137	2
13	87	10	61	226	87	81	91	162	2
17	139	17	60	224	139	128	75	178	2
9	184	20	58	243	184	167	62	192	2
4	225	32	56	250	225	200	51	204	2
11	244	43	56	244	244	216	47	208	2
0	237	43	55	255	237	210	49	207	2
0	236	41	55	255	236	209	49	207	2
3	241	39	55	252	241	213	47	208	2
4	243	47	55	251	243	215	48	208	2
0	237	49	54	255	237	211	50	207	2
0	234	38	55	255	234	208	49	206	2
0	232	32	56	255	232	206	49	206	2
0	236	19	58	255	236	209	47	207	2
0	240	23	57	255	240	212	47	208	2
0	238	38	55	255	238	211	48	207	2
0	237	36	55	255	237	210	48	207	2
0	238	34	56	255	238	211	48	207	2
1	240	42	55	254	240	213	48	208	2
2	240	46	54	253	240	213	48	208	2
1	238	43	55	254	238	211	49	207	2
0	236	41	55	255	236	209	49	207	2
0	238	38	55	255	238	211	48	207	2
3	241	42	55	252	241	213	48	208	2
209	10	0	119	255	209	67	194	36	2
234	13	2	119	253	234	77	200	28	2
238	23	2	117	253	238	80	199	28	2
240	26	2	117	253	240	82	198	28	2
237	22	1	117	254	237	80	199	28	2
231	19	0	118	255	231	77	198	30	2
232	25	1	117	254	232	78	197	30	2
199	29	1	116	254	199	68	186	43	2
170	25	0	116	255	170	57	178	53	2
93	35	3	109	247	93	40	143	90	2
84	36	3	108	246	84	38	139	96	2
47	44	7	92	217	47	40	116	122	2
35	56	6	77	228	56	51	107	137	2
20	86	12	63	219	86	80	92	159	2
17	144	18	60	225	144	133	73	180	2
18	182	25	59	230	182	165	63	190	2
3	225	23	57	252	225	200	51	204	2
12	242	34	57	242	242	214	47	207	2
0	236	39	55	255	236	209	49	207	2
1	240	45	54	254	240	213	48	208	2
4	243	50	54	251	243	215	48	208	2
3	242	49	54	252	242	215	48	208	2
0	233	42	55	255	233	207	50	206	2
0	230	27	56	255	230	204	50	205	2
0	229	23	57	255	229	203	50	205	2
0	235	17	58	255	235	208	48	206	2
0	237	22	57	255	237	210	47	207	2
1	236	36	56	254	236	209	49	207	2
1	240	38	55	254	240	213	48	208	2
2	242	38	56	253	242	214	47	208	2
2	241	45	55	253	241	214	48	208	2
2	240	48	54	253	240	213	49	208	2
0	237	43	55	255	237	210	49	207	2
0	233	39	55	255	233	207	50	206	2
0	236	36	55	255	236	209	49	207	2
1	238	40	55	254	238	211	48	207	2
214	7	0	119	255	214	68	196	34	2
232	7	0	119	255	232	75	200	28	2
234	10	0	119	255	234	76	200	28	2
237	15	1	118	254	237	78	200	27	2
235	15	0	118	255	235	77	200	28	2
230	14	0	118	255	230	75	199	30	2
230	22	1	117	254	230	77	197	31	2
192	28	1	116	254	192	66	184	45	2
174	27	0	115	255	174	59	179	52	2
85	33	0	108	255	85	36	140	94	2
77	33	1	107	252	77	34	137	98	2
46	43	6	92	222	46	39	117	122	2
29	56	4	74	237	56	51	104	140	2
21	85	13	63	216	85	79	93	158	2
13	147	15	60	232	147	135	72	181	2
19	180	25	59	228	180	164	64	190	2
1	222	12	59	254	222	198	51	203	2
7	238	27	57	248	238	211	47	207	2
0	239	41	55	255	239	212	48	208	2
1	241	48	54	254	241	214	48	208	2
2	241	57	53	253	241	214	49	208	2
1	240	49	54	254	240	213	49	208	2
0	232	38	55	255	232	206	50	206	2
0	234	16	58	255	234	207	48	206	2
1	236	16	58	254	236	209	47	206	2
0	239	21	57	255	239	211	47	207	2
0	237	22	57	255	237	210	47	207	2
1	237	31	56	254	237	210	48	207	2
2	240	40	55	253	240	213	48	208	2
1	240	46	54	254	240	213	48	208	2
0	238	46	54	255	238	211	49	207	2
0	238	47	54	255	238	211	49	207	2
0	236	40	55	255	236	209	49	207	2
0	233	36	55	255	233	207	49	206	2
0	236	30	56	255	236	209	48	207	2
0	236	34	56	255	236	209	48	207	2
218	3	0	120	255	218	69	197	33	2
232	2	0	120	255	232	74	201	28	2
238	5	0	119	255	238	77	202	26	2
241	8	1	119	254	241	78	203	25	2
238	9	0	119	255	238	77	202	26	2
234	13	0	118	255	234	77	200	28	2
234	22	3	118	252	234	78	198	29	2
196	29	3	116	251	196	68	184	44	2
180	23	0	116	255	180	59	183	48	2
104	30	0	111	255	104	38	151	82	2
92	31	1	110	252	92	36	145	89	2
59	39	7	102	225	59	37	124	112	2
36	55	4	79	236	55	50	106	135	2
28	84	13	66	216	84	78	94	154	2
11	149	13	60	236	149	137	71	182	2
22	179	29	59	224	179	163	65	189	2
1	221	18	58	254	221	197	51	203	2
10	237	35	57	244	237	210	48	206	2
1	241	45	55	254	241	214	48	208	2
1	239	47	54	254	239	212	49	207	2
1	240	51	54	254	240	213	49	208	2
0	240	46	54	255	240	213	48	208	2
0	232	36	55	255	232	206	50	206	2
1	236	19	58	254	236	209	48	206	2
2	239	22	57	253	239	211	47	207	2
0	240	26	57	255	240	212	47	208	2
0	238	26	57	255	238	211	47	207	2
0	236	30	56	255	236	209	48	207	2
0	238	38	55	255	238	211	48	207	2
1	239	45	54	254	239	212	49	208	2
0	238	47	54	255	238	211	49	207	2
0	235	44	54	255	235	209	50	207	2
0	232	36	55	255	232	206	50	206	2
0	234	36	55	255	234	208	49	206	2
1	240	32	56	254	240	212	47	208	2
1	239	36	56	254	239	212	48	207	2
219	3	0	120	255	219	70	198	32	2
231	4	0	119	255	231	74	201	28	2
239	6	0	119	255	239	77	202	26	2
239	7	0	119	255	239	77	202	26	2
238	7	0	119	255	238	77	202	26	2
236	14	0	118	255	236	77	200	28	2
236	20	3	118	252	236	79	199	28	2
196	30	3	116	251	196	68	185	44	2
181	23	0	116	255	181	60	183	48	2
105	31	0	111	255	105	40	151	83	2
87	32	2	109	249	87	36	142	92	2
57	39	6	101	228	57	36	124	113	2
28	55	2	75	246	55	50	103	141	2
30	85	14	67	213	85	79	94	154	2
5	151	9	59	247	151	138	71	184	2
23	181	30	59	223	181	165	64	189	2
8	228	27	57	246	228	203	50	204	2
18	245	46	56	236	245	217	47	208	2
1	240	46	54	254	240	213	48	208	2
1	240	47	54	254	240	213	49	208	2
1	240	48	54	254	240	213	49	208	2
0	239	42	55	255	239	212	48	208	2
0	235	37	55	255	235	209	49	206	2
0	235	23	57	255	235	208	48	206	2
0	237	26	57	255	237	210	48	207	2
0	237	31	56	255	237	210	48	207	2
0	236	29	56	255	236	209	48	207	2
0	235	27	57	255	235	208	48	206	2
0	237	33	56	255	237	210	48	207	2
1	239	37	55	254	239	212	48	207	2
0	239	37	55	255	239	212	48	208	2
0	236	33	56	255	236	209	48	207	2
0	235	24	57	255	235	208	48	206	2
0	237	28	56	255	237	210	48	207	2
1	241	37	56	254	241	213	47	208	2
2	241	39	55	253	241	213	47	208	2
224	4	0	120	255	224	71	199	30	2
234	8	1	119	254	234	76	201	28	2
241	8	1	119	254	241	78	203	25	2
240	7	1	119	254	240	78	202	26	2
238	5	0	119	255	238	77	202	26	2
235	9	0	119	255	235	77	201	28	2
237	15	1	118	254	237	78	200	27	2
199	29	2	116	252	199	68	186	43	2
184	26	0	116	255	184	62	182	48	2
104	29	0	112	255	104	38	152	82	2
79	34	2	108	249	79	36	137	97	2
46	40	3	94	238	46	36	119	120	2
21	49	0	73	255	49	43	105	142	2
36	77	18	69	195	77	72	99	147	2
0	148	21	56	255	148	136	72	184	2
19	176	41	56	227	176	161	67	189	2
10	228	49	55	244	228	203	52	204	2
16	242	57	55	238	242	215	49	207	2
1	240	46	54	254	240	213	48	208	2
1	240	43	55	254	240	213	48	208	2
2	240	43	55	253	240	213	48	208	2
0	238	38	55	255	238	211	48	207	2
0	236	35	56	255	236	209	48	207	2
1	237	28	57	254	237	210	48	207	2
0	236	26	57	255	236	209	48	207	2
0	235	26	57	255	235	208	48	206	2
0	236	29	56	255	236	209	48	207	2
1	237	30	56	254	237	210	48	207	2
1	239	36	56	254	239	212	48	207	2
0	238	36	55	255	238	211	48	207	2
0	236	34	56	255	236	209	48	207	2
0	236	32	56	255	236	209	48	207	2
0	234	22	57	255	234	207	48	206	2
0	234	25	57	255	234	207	48	206	2
0	237	33	56	255	237	210	48	207	2
1	239	39	55	254	239	212	48	207	2
231	6	0	119	255	231	75	200	29	2
239	13	6	119	249	239	79	201	27	2
240	11	1	119	254	240	79	202	26	2
